Date,Hour,Is_Daytime,Radiation W/sqm,AirTemperature F,RelativeAirHumidity %,SystemProduction Wh,Cloud Coverage Minutes,Radiation_Sign,Radiation_Sign_Change,Season
2017-04-27,20,0,35.6,38,76,525,28,1.0,False,Spring
2017-04-27,21,0,-5.5,36,83,40,60,-1.0,True,Spring
2017-04-27,22,0,-6.9,35,86,0,60,-1.0,False,Spring
2017-04-27,23,0,-6.8,34,85,0,60,-1.0,False,Spring
2017-04-28,0,0,-7.3,33,87,0,60,-1.0,False,Spring
2017-04-28,1,0,-6.7,34,79,0,60,-1.0,False,Spring
2017-04-28,2,0,-6.6,34,66,0,60,-1.0,False,Spring
2017-04-28,3,0,-6.6,34,61,0,60,-1.0,False,Spring
2017-04-28,4,0,-5.9,34,62,0,60,-1.0,False,Spring
2017-04-28,5,0,2.9,34,61,0,60,1.0,True,Spring
2017-04-28,6,1,29.2,35,59,0,60,1.0,False,Spring
2017-04-28,7,1,75.7,35,66,199,60,1.0,False,Spring
2017-04-28,8,1,144.0,36,70,599,60,1.0,False,Spring
2017-04-28,9,1,192.5,35,86,878,60,1.0,False,Spring
2017-04-28,10,1,214.8,38,78,997,59,1.0,False,Spring
2017-04-28,11,1,429.5,41,66,2608,36,1.0,False,Spring
2017-04-28,12,1,335.8,43,62,3723,60,1.0,False,Spring
2017-04-28,13,1,260.9,44,58,2258,60,1.0,False,Spring
2017-04-28,14,1,162.4,43,67,1670,60,1.0,False,Spring
2017-04-28,15,1,95.6,40,81,882,60,1.0,False,Spring
2017-04-28,16,1,71.9,41,80,562,60,1.0,False,Spring
2017-04-28,17,1,39.7,40,86,459,60,1.0,False,Spring
2017-04-28,18,1,47.6,39,88,437,60,1.0,False,Spring
2017-04-28,19,0,24.4,41,81,222,60,1.0,False,Spring
2017-04-28,20,0,1.9,42,70,151,60,1.0,False,Spring
2017-04-28,21,0,-4.8,41,69,0,60,-1.0,True,Spring
2017-04-28,22,0,-5.4,41,68,0,60,-1.0,False,Spring
2017-04-28,23,0,-5.4,41,64,0,60,-1.0,False,Spring
2017-04-29,0,0,-5.6,40,64,0,60,-1.0,False,Spring
2017-04-29,1,0,-5.9,38,66,0,60,-1.0,False,Spring
2017-04-29,2,0,-5.7,37,67,0,60,-1.0,False,Spring
2017-04-29,3,0,-5.8,36,69,0,60,-1.0,False,Spring
2017-04-29,4,0,-5.7,35,71,0,60,-1.0,False,Spring
2017-04-29,5,0,6.1,34,71,0,55,1.0,True,Spring
2017-04-29,6,1,92.0,35,67,0,0,1.0,False,Spring
2017-04-29,7,1,220.4,37,63,0,0,1.0,False,Spring
2017-04-29,8,1,364.3,39,57,225,0,1.0,False,Spring
2017-04-29,9,1,504.6,40,54,342,0,1.0,False,Spring
2017-04-29,10,1,618.1,43,50,2365,0,1.0,False,Spring
2017-04-29,11,1,702.2,45,43,4954,0,1.0,False,Spring
2017-04-29,12,1,691.1,47,41,6729,6,1.0,False,Spring
2017-04-29,13,1,717.2,48,40,5852,9,1.0,False,Spring
2017-04-29,14,1,456.3,48,35,4964,34,1.0,False,Spring
2017-04-29,15,1,267.9,48,35,3683,40,1.0,False,Spring
2017-04-29,16,1,318.8,48,33,4923,35,1.0,False,Spring
2017-04-29,17,1,292.4,48,33,2835,32,1.0,False,Spring
2017-04-29,18,1,187.8,49,31,2868,30,1.0,False,Spring
2017-04-29,19,0,142.4,49,31,1582,3,1.0,False,Spring
2017-04-29,20,0,35.9,43,49,893,12,1.0,False,Spring
2017-04-29,21,0,-6.6,38,59,103,60,-1.0,True,Spring
2017-04-29,22,0,-7.7,39,53,0,60,-1.0,False,Spring
2017-04-29,23,0,-7.3,39,53,0,60,-1.0,False,Spring
2017-04-30,0,0,-7.0,39,54,0,60,-1.0,False,Spring
2017-04-30,1,0,-7.3,38,56,0,60,-1.0,False,Spring
2017-04-30,2,0,-7.2,35,62,0,60,-1.0,False,Spring
2017-04-30,3,0,-7.2,33,70,0,60,-1.0,False,Spring
2017-04-30,4,0,-7.7,31,77,0,60,-1.0,False,Spring
2017-04-30,5,0,4.7,30,77,0,51,1.0,True,Spring
2017-04-30,6,1,90.6,32,74,0,0,1.0,False,Spring
2017-04-30,7,1,221.8,39,55,0,0,1.0,False,Spring
2017-04-30,8,1,365.5,42,47,168,0,1.0,False,Spring
2017-04-30,9,1,499.1,44,48,304,0,1.0,False,Spring
2017-04-30,10,1,612.9,47,46,2466,0,1.0,False,Spring
2017-04-30,11,1,698.9,48,41,4836,0,1.0,False,Spring
2017-04-30,12,1,749.0,51,37,6626,0,1.0,False,Spring
2017-04-30,13,1,800.0,53,35,6895,0,1.0,False,Spring
2017-04-30,14,1,449.2,53,36,5258,30,1.0,False,Spring
2017-04-30,15,1,622.0,54,34,4813,2,1.0,False,Spring
2017-04-30,16,1,573.4,53,39,4563,0,1.0,False,Spring
2017-04-30,17,1,429.6,51,44,5624,0,1.0,False,Spring
2017-04-30,18,1,258.4,49,51,4239,4,1.0,False,Spring
2017-04-30,19,0,145.3,48,56,2467,0,1.0,False,Spring
2017-04-30,20,0,36.1,45,64,706,15,1.0,False,Spring
2017-04-30,21,0,-4.2,44,74,70,60,-1.0,True,Spring
2017-04-30,22,0,-6.7,42,80,0,60,-1.0,False,Spring
2017-04-30,23,0,-6.9,40,85,0,60,-1.0,False,Spring
2017-05-01,0,0,-7.1,39,92,0,60,-1.0,False,Spring
2017-05-01,1,0,-7.6,36,92,0,60,-1.0,False,Spring
2017-05-01,2,0,-6.8,37,93,0,60,-1.0,False,Spring
2017-05-01,3,0,-6.4,39,95,0,60,-1.0,False,Spring
2017-05-01,4,0,-5.8,38,97,0,60,-1.0,False,Spring
2017-05-01,5,0,-3.3,38,99,0,60,-1.0,False,Spring
2017-05-01,6,1,8.8,37,100,0,60,1.0,True,Spring
2017-05-01,7,1,37.0,38,99,260,60,1.0,False,Spring
2017-05-01,8,1,115.9,40,91,721,60,1.0,False,Spring
2017-05-01,9,1,235.0,41,85,1386,60,1.0,False,Spring
2017-05-01,10,1,378.6,42,82,2786,30,1.0,False,Spring
2017-05-01,11,1,689.2,48,67,4863,0,1.0,False,Spring
2017-05-01,12,1,751.8,53,43,5439,0,1.0,False,Spring
2017-05-01,13,1,756.6,53,39,7217,0,1.0,False,Spring
2017-05-01,14,1,730.2,55,30,7230,0,1.0,False,Spring
2017-05-01,15,1,665.4,55,32,7109,0,1.0,False,Spring
2017-05-01,16,1,561.0,57,30,6460,0,1.0,False,Spring
2017-05-01,17,1,437.4,57,23,5469,0,1.0,False,Spring
2017-05-01,18,1,289.9,55,27,4156,0,1.0,False,Spring
2017-05-01,19,0,145.9,55,28,2474,0,1.0,False,Spring
2017-05-01,20,0,32.2,49,45,687,24,1.0,False,Spring
2017-05-01,21,0,-6.0,44,54,64,60,-1.0,True,Spring
2017-05-01,22,0,-7.3,42,60,0,60,-1.0,False,Spring
2017-05-01,23,0,-7.4,41,61,0,60,-1.0,False,Spring
2017-05-02,0,0,-8.5,39,67,0,60,-1.0,False,Spring
2017-05-02,1,0,-7.9,37,72,0,60,-1.0,False,Spring
2017-05-02,2,0,-7.7,37,72,0,60,-1.0,False,Spring
2017-05-02,3,0,-7.1,37,71,0,60,-1.0,False,Spring
2017-05-02,4,0,-7.3,36,74,0,60,-1.0,False,Spring
2017-05-02,5,0,10.0,36,74,0,46,1.0,True,Spring
2017-05-02,6,1,103.2,39,67,0,0,1.0,False,Spring
2017-05-02,7,1,235.2,45,53,0,0,1.0,False,Spring
2017-05-02,8,1,373.7,49,47,59,0,1.0,False,Spring
2017-05-02,9,1,506.2,53,43,313,0,1.0,False,Spring
2017-05-02,10,1,618.7,56,36,937,0,1.0,False,Spring
2017-05-02,11,1,701.7,59,29,48,0,1.0,False,Spring
2017-05-02,12,1,749.8,61,30,0,0,1.0,False,Spring
2017-05-02,13,1,757.2,62,30,0,0,1.0,False,Spring
2017-05-02,14,1,730.2,63,25,0,0,1.0,False,Spring
2017-05-02,15,1,653.4,64,24,0,0,1.0,False,Spring
2017-05-02,16,1,553.1,65,23,0,0,1.0,False,Spring
2017-05-02,17,1,429.7,65,23,0,0,1.0,False,Spring
2017-05-02,18,1,299.6,64,13,0,0,1.0,False,Spring
2017-05-02,19,0,164.1,62,22,0,0,1.0,False,Spring
2017-05-02,20,0,44.1,57,27,0,5,1.0,False,Spring
2017-05-02,21,0,-5.3,53,35,0,60,-1.0,True,Spring
2017-05-02,22,0,-7.7,53,32,0,60,-1.0,False,Spring
2017-05-02,23,0,-7.7,53,31,0,60,-1.0,False,Spring
2017-05-24,0,0,-8.2,48,79,0,60,-1.0,False,Spring
2017-05-24,1,0,-7.7,47,80,0,60,-1.0,False,Spring
2017-05-24,2,0,-7.4,46,82,0,60,-1.0,False,Spring
2017-05-24,3,0,-7.1,44,86,0,60,-1.0,False,Spring
2017-05-24,4,0,-0.2,45,85,0,60,-1.0,False,Spring
2017-05-24,5,0,39.2,47,81,0,40,1.0,True,Spring
2017-05-24,6,1,174.9,52,73,0,0,1.0,False,Spring
2017-05-24,7,1,304.1,56,62,0,0,1.0,False,Spring
2017-05-24,8,1,437.9,58,54,0,0,1.0,False,Spring
2017-05-24,9,1,564.0,60,52,0,0,1.0,False,Spring
2017-05-24,10,1,670.0,63,44,0,0,1.0,False,Spring
2017-05-24,11,1,751.1,66,38,0,0,1.0,False,Spring
2017-05-24,12,1,793.6,68,42,0,0,1.0,False,Spring
2017-05-24,13,1,800.7,68,41,0,0,1.0,False,Spring
2017-05-24,14,1,714.2,70,44,5312,3,1.0,False,Spring
2017-05-24,15,1,607.5,72,39,6942,9,1.0,False,Spring
2017-05-24,16,1,640.7,69,44,5435,2,1.0,False,Spring
2017-05-24,17,1,402.3,67,48,5865,10,1.0,False,Spring
2017-05-24,18,1,181.0,66,50,4531,34,1.0,False,Spring
2017-05-24,19,0,129.0,63,55,2840,40,1.0,False,Spring
2017-05-24,20,0,102.2,61,62,1028,7,1.0,False,Spring
2017-05-24,21,0,5.9,61,44,271,58,1.0,False,Spring
2017-05-24,22,0,-7.0,57,49,12,60,-1.0,True,Spring
2017-05-24,23,0,-8.4,56,49,0,60,-1.0,False,Spring
2017-05-25,0,0,-8.8,54,52,0,60,-1.0,False,Spring
2017-05-25,1,0,-8.6,53,58,0,60,-1.0,False,Spring
2017-05-25,2,0,-8.5,51,62,0,60,-1.0,False,Spring
2017-05-25,3,0,-7.6,50,64,0,60,-1.0,False,Spring
2017-05-25,4,0,-0.6,49,65,0,60,-1.0,False,Spring
2017-05-25,5,0,39.3,52,57,0,50,1.0,True,Spring
2017-05-25,6,1,137.7,53,61,76,24,1.0,False,Spring
2017-05-25,7,1,275.6,56,51,526,12,1.0,False,Spring
2017-05-25,8,1,432.6,59,50,803,8,1.0,False,Spring
2017-05-25,9,1,327.9,58,49,1414,40,1.0,False,Spring
2017-05-25,10,1,212.3,58,46,1867,60,1.0,False,Spring
2017-05-25,11,1,458.1,62,46,2306,33,1.0,False,Spring
2017-05-25,12,1,659.9,64,43,3905,0,1.0,False,Spring
2017-05-25,13,1,521.6,65,44,4533,32,1.0,False,Spring
2017-05-25,14,1,532.7,67,47,5142,23,1.0,False,Spring
2017-05-25,15,1,521.3,67,46,3426,10,1.0,False,Spring
2017-05-25,16,1,578.9,70,45,2911,0,1.0,False,Spring
2017-05-25,17,1,434.5,72,40,3628,2,1.0,False,Spring
2017-05-25,18,1,246.7,70,39,2322,22,1.0,False,Spring
2017-05-25,19,0,166.8,69,40,1184,19,1.0,False,Spring
2017-05-25,20,0,95.8,66,43,1052,2,1.0,False,Spring
2017-05-25,21,0,20.4,64,48,341,34,1.0,False,Spring
2017-05-25,22,0,-5.1,62,51,61,60,-1.0,True,Spring
2017-05-25,23,0,-7.6,60,53,0,60,-1.0,False,Spring
2017-05-26,0,0,-7.8,58,58,0,60,-1.0,False,Spring
2017-05-26,1,0,-8.1,56,63,0,60,-1.0,False,Spring
2017-05-26,2,0,-8.3,55,65,0,60,-1.0,False,Spring
2017-05-26,3,0,-7.6,54,68,0,60,-1.0,False,Spring
2017-05-26,4,0,-1.1,50,79,0,60,-1.0,False,Spring
2017-05-26,5,0,28.2,53,75,0,60,1.0,True,Spring
2017-05-26,6,1,86.5,57,69,216,46,1.0,False,Spring
2017-05-26,7,1,267.5,63,55,478,0,1.0,False,Spring
2017-05-26,8,1,446.6,63,58,420,0,1.0,False,Spring
2017-05-26,9,1,557.4,64,49,1511,0,1.0,False,Spring
2017-05-26,10,1,620.9,67,50,2921,0,1.0,False,Spring
2017-05-26,11,1,732.9,69,47,4024,0,1.0,False,Spring
2017-05-26,12,1,783.5,69,45,6070,0,1.0,False,Spring
2017-05-26,13,1,790.7,72,44,6822,0,1.0,False,Spring
2017-05-26,14,1,761.2,73,43,6995,0,1.0,False,Spring
2017-05-26,15,1,693.4,72,46,6747,0,1.0,False,Spring
2017-05-26,16,1,601.3,72,46,6233,0,1.0,False,Spring
2017-05-26,17,1,485.9,71,45,5408,0,1.0,False,Spring
2017-05-26,18,1,359.0,69,47,4252,0,1.0,False,Spring
2017-05-26,19,0,228.1,68,48,2769,0,1.0,False,Spring
2017-05-26,20,0,104.9,66,53,1191,0,1.0,False,Spring
2017-05-26,21,0,10.5,62,62,284,52,1.0,False,Spring
2017-05-26,22,0,-6.1,59,70,7,60,-1.0,True,Spring
2017-05-26,23,0,-8.5,57,77,0,60,-1.0,False,Spring
2017-05-27,0,0,-8.6,53,86,0,60,-1.0,False,Spring
2017-05-27,1,0,-8.6,52,89,0,60,-1.0,False,Spring
2017-05-27,2,0,-8.4,51,92,0,60,-1.0,False,Spring
2017-05-27,3,0,-8.4,50,94,0,60,-1.0,False,Spring
2017-05-27,4,0,0.4,50,95,0,60,1.0,True,Spring
2017-05-27,5,0,40.6,52,98,0,39,1.0,False,Spring
2017-05-27,6,1,154.5,56,87,0,3,1.0,False,Spring
2017-05-27,7,1,289.0,57,86,245,10,1.0,False,Spring
2017-05-27,8,1,432.8,58,81,358,0,1.0,False,Spring
2017-05-27,9,1,550.0,60,79,1433,0,1.0,False,Spring
2017-05-27,10,1,657.5,64,73,3188,0,1.0,False,Spring
2017-05-27,11,1,735.7,69,66,4630,0,1.0,False,Spring
2017-05-27,12,1,767.3,72,62,5850,0,1.0,False,Spring
2017-05-27,13,1,788.9,72,56,6695,0,1.0,False,Spring
2017-05-27,14,1,772.0,73,54,6407,0,1.0,False,Spring
2017-05-27,15,1,697.6,72,57,6118,0,1.0,False,Spring
2017-05-27,16,1,592.4,73,55,6367,0,1.0,False,Spring
2017-05-27,17,1,478.0,73,52,5428,0,1.0,False,Spring
2017-05-27,18,1,350.1,70,57,4228,0,1.0,False,Spring
2017-05-27,19,0,226.5,67,65,2780,0,1.0,False,Spring
2017-05-27,20,0,109.2,64,69,1225,0,1.0,False,Spring
2017-05-27,21,0,22.9,62,71,315,26,1.0,False,Spring
2017-05-27,22,0,-5.0,59,77,50,60,-1.0,True,Spring
2017-05-27,23,0,-7.7,57,84,0,60,-1.0,False,Spring
2017-05-28,0,0,-8.0,55,93,0,60,-1.0,False,Spring
2017-05-28,1,0,-8.4,55,94,0,60,-1.0,False,Spring
2017-05-28,2,0,-7.9,53,97,0,60,-1.0,False,Spring
2017-05-28,3,0,-7.7,51,97,0,60,-1.0,False,Spring
2017-05-28,4,0,4.9,51,97,0,60,1.0,True,Spring
2017-05-28,5,0,48.4,53,97,0,38,1.0,False,Spring
2017-05-28,6,1,169.8,57,88,50,19,1.0,False,Spring
2017-05-28,7,1,162.6,58,90,673,51,1.0,False,Spring
2017-05-28,8,1,296.5,61,84,978,16,1.0,False,Spring
2017-05-28,9,1,157.0,61,83,1511,55,1.0,False,Spring
2017-05-28,10,1,300.1,63,75,1265,58,1.0,False,Spring
2017-05-28,11,1,260.5,65,77,2080,57,1.0,False,Spring
2017-05-28,12,1,287.7,65,79,1822,60,1.0,False,Spring
2017-05-28,13,1,157.5,63,82,2628,60,1.0,False,Spring
2017-05-28,14,1,166.4,64,77,1389,60,1.0,False,Spring
2017-05-28,15,1,388.4,66,71,2270,46,1.0,False,Spring
2017-05-28,16,1,513.4,63,77,4358,25,1.0,False,Spring
2017-05-28,17,1,234.3,62,79,2548,44,1.0,False,Spring
2017-05-28,18,1,218.6,61,84,3028,32,1.0,False,Spring
2017-05-28,19,0,154.4,61,83,1447,40,1.0,False,Spring
2017-05-28,20,0,80.4,59,90,864,18,1.0,False,Spring
2017-05-28,21,0,18.2,58,95,300,52,1.0,False,Spring
2017-05-28,22,0,-5.8,57,99,58,60,-1.0,True,Spring
2017-05-28,23,0,-8.1,56,100,0,60,-1.0,False,Spring
2017-05-29,0,0,-7.9,56,99,0,60,-1.0,False,Spring
2017-05-29,1,0,-7.8,55,100,0,60,-1.0,False,Spring
2017-05-29,2,0,-7.4,55,100,0,60,-1.0,False,Spring
2017-05-29,3,0,-7.2,53,100,0,60,-1.0,False,Spring
2017-05-29,4,0,1.6,51,100,0,60,1.0,True,Spring
2017-05-29,5,0,30.5,52,100,0,52,1.0,False,Spring
2017-05-29,6,1,85.4,54,95,83,39,1.0,False,Spring
2017-05-29,7,1,260.1,62,69,377,5,1.0,False,Spring
2017-05-29,8,1,414.1,64,60,617,0,1.0,False,Spring
2017-05-29,9,1,521.8,66,51,1853,0,1.0,False,Spring
2017-05-29,10,1,569.2,69,43,3193,0,1.0,False,Spring
2017-05-29,11,1,560.4,69,41,4763,0,1.0,False,Spring
2017-05-29,12,1,506.7,68,42,4692,39,1.0,False,Spring
2017-05-29,13,1,469.5,72,42,2999,46,1.0,False,Spring
2017-05-29,14,1,752.2,73,41,3826,0,1.0,False,Spring
2017-05-29,15,1,540.5,73,43,4997,0,1.0,False,Spring
2017-05-29,16,1,380.0,74,47,4651,37,1.0,False,Spring
2017-05-29,17,1,374.7,70,60,2613,17,1.0,False,Spring
2017-05-29,18,1,202.4,65,71,437,51,1.0,False,Spring
2017-05-29,19,0,106.9,61,81,527,60,1.0,False,Spring
2017-05-29,20,0,39.4,57,91,285,60,1.0,False,Spring
2017-05-29,21,0,-2.4,56,96,210,60,-1.0,True,Spring
2017-05-29,22,0,-5.5,55,96,0,60,-1.0,False,Spring
2017-05-29,23,0,-6.3,54,99,0,60,-1.0,False,Spring
2017-05-30,0,0,-6.7,54,98,0,60,-1.0,False,Spring
2017-05-30,1,0,-6.8,54,98,0,60,-1.0,False,Spring
2017-05-30,2,0,-7.5,54,100,0,60,-1.0,False,Spring
2017-05-30,3,0,-7.8,54,100,0,60,-1.0,False,Spring
2017-05-30,4,0,-5.6,54,100,0,60,-1.0,False,Spring
2017-05-30,5,0,3.7,53,100,0,60,1.0,True,Spring
2017-05-30,6,1,8.3,53,100,0,60,1.0,False,Spring
2017-05-30,7,1,20.7,54,100,46,60,1.0,False,Spring
2017-05-30,8,1,45.7,54,100,134,60,1.0,False,Spring
2017-05-30,9,1,76.9,54,99,552,60,1.0,False,Spring
2017-05-30,10,1,66.6,54,97,774,60,1.0,False,Spring
2017-05-30,11,1,77.0,54,99,779,60,1.0,False,Spring
2017-05-30,12,1,98.4,54,98,415,60,1.0,False,Spring
2017-05-30,13,1,80.6,54,98,712,60,1.0,False,Spring
2017-05-30,14,1,110.0,55,96,600,60,1.0,False,Spring
2017-05-30,15,1,82.5,55,95,665,60,1.0,False,Spring
2017-05-30,16,1,73.4,56,95,725,60,1.0,False,Spring
2017-05-30,17,1,189.8,58,89,863,60,1.0,False,Spring
2017-05-30,18,1,136.1,57,91,1954,59,1.0,False,Spring
2017-05-30,19,0,57.9,57,93,1046,60,1.0,False,Spring
2017-05-30,20,0,42.0,57,95,382,58,1.0,False,Spring
2017-05-30,21,0,10.3,57,96,261,60,1.0,False,Spring
2017-05-30,22,0,-5.4,56,98,36,60,-1.0,True,Spring
2017-05-30,23,0,-7.9,54,100,0,60,-1.0,False,Spring
2017-05-31,0,0,-7.5,53,99,0,60,-1.0,False,Spring
2017-05-31,1,0,-7.2,52,97,0,60,-1.0,False,Spring
2017-05-31,2,0,-7.7,50,98,0,60,-1.0,False,Spring
2017-05-31,3,0,-6.6,49,97,0,60,-1.0,False,Spring
2017-05-31,4,0,-0.3,50,95,0,60,-1.0,False,Spring
2017-05-31,5,0,17.2,51,94,0,60,1.0,True,Spring
2017-05-31,6,1,70.3,53,89,0,60,1.0,False,Spring
2017-05-31,7,1,123.6,54,73,438,60,1.0,False,Spring
2017-05-31,8,1,124.3,54,65,750,60,1.0,False,Spring
2017-05-31,9,1,409.3,56,59,1005,18,1.0,False,Spring
2017-05-31,10,1,245.0,56,57,1831,55,1.0,False,Spring
2017-05-31,11,1,369.7,59,55,3998,46,1.0,False,Spring
2017-05-31,12,1,636.6,62,53,2855,22,1.0,False,Spring
2017-05-31,13,1,439.3,61,56,4995,46,1.0,False,Spring
2017-05-31,14,1,473.5,63,52,2976,35,1.0,False,Spring
2017-05-31,15,1,157.8,52,90,2796,59,1.0,False,Spring
2017-05-31,16,1,595.3,58,65,452,2,1.0,False,Spring
2017-05-31,17,1,348.0,59,61,2300,25,1.0,False,Spring
2017-05-31,18,1,254.4,61,53,3917,34,1.0,False,Spring
2017-05-31,19,0,93.4,58,56,1590,59,1.0,False,Spring
2017-05-31,20,0,69.5,56,62,947,48,1.0,False,Spring
2017-05-31,21,0,11.9,54,60,353,60,1.0,False,Spring
2017-05-31,22,0,-5.0,52,45,38,60,-1.0,True,Spring
2017-05-31,23,0,-6.8,50,47,0,60,-1.0,False,Spring
2017-06-01,0,0,-7.5,48,55,0,60,-1.0,False,Summer
2017-06-01,1,0,-7.9,46,56,0,60,-1.0,False,Summer
2017-06-01,2,0,-8.2,42,66,0,60,-1.0,False,Summer
2017-06-01,3,0,-7.3,39,78,0,60,-1.0,False,Summer
2017-06-01,4,0,0.9,38,80,0,60,1.0,True,Summer
2017-06-01,5,1,55.8,43,69,0,34,1.0,False,Summer
2017-06-01,6,1,198.5,47,54,0,0,1.0,False,Summer
2017-06-01,7,1,333.2,51,44,19,0,1.0,False,Summer
2017-06-01,8,1,469.8,53,42,266,0,1.0,False,Summer
2017-06-01,9,1,595.4,55,39,1600,0,1.0,False,Summer
2017-06-01,10,1,703.4,58,30,3509,0,1.0,False,Summer
2017-06-01,11,1,783.7,59,33,5101,0,1.0,False,Summer
2017-06-01,12,1,827.3,61,30,6445,0,1.0,False,Summer
2017-06-01,13,1,839.8,62,29,7414,0,1.0,False,Summer
2017-06-01,14,1,798.1,63,30,7701,0,1.0,False,Summer
2017-06-01,15,1,719.3,64,28,7220,0,1.0,False,Summer
2017-06-01,16,1,617.7,62,43,6981,0,1.0,False,Summer
2017-06-01,17,1,529.2,61,46,5551,0,1.0,False,Summer
2017-06-01,18,1,365.0,59,46,4600,0,1.0,False,Summer
2017-06-01,19,1,172.5,57,59,2400,38,1.0,False,Summer
2017-06-01,20,0,69.4,55,67,900,60,1.0,False,Summer
2017-06-01,21,0,16.6,53,77,287,60,1.0,False,Summer
2017-06-01,22,0,-5.9,52,80,40,60,-1.0,True,Summer
2017-06-01,23,0,-7.4,51,77,0,60,-1.0,False,Summer
2017-06-02,0,0,-7.4,52,56,0,60,-1.0,False,Summer
2017-06-02,1,0,-6.9,51,50,0,60,-1.0,False,Summer
2017-06-02,2,0,-6.9,50,47,0,60,-1.0,False,Summer
2017-06-02,3,0,-6.1,49,49,0,60,-1.0,False,Summer
2017-06-02,4,0,-0.6,48,51,0,60,-1.0,False,Summer
2017-06-02,5,1,16.4,48,52,0,60,1.0,True,Summer
2017-06-02,6,1,45.6,48,53,72,60,1.0,False,Summer
2017-06-02,7,1,79.7,48,52,427,60,1.0,False,Summer
2017-06-02,8,1,182.5,49,51,765,60,1.0,False,Summer
2017-06-02,9,1,424.4,52,47,1348,8,1.0,False,Summer
2017-06-02,10,1,340.3,51,45,2258,60,1.0,False,Summer
2017-06-02,11,1,402.3,52,44,2791,60,1.0,False,Summer
2017-06-02,12,1,393.4,54,41,2752,60,1.0,False,Summer
2017-06-02,13,1,364.0,53,43,3812,60,1.0,False,Summer
2017-06-02,14,1,369.2,55,49,3987,54,1.0,False,Summer
2017-06-02,15,1,322.4,53,52,4497,60,1.0,False,Summer
2017-06-02,16,1,224.5,52,62,3791,60,1.0,False,Summer
2017-06-02,17,1,189.8,50,68,2059,60,1.0,False,Summer
2017-06-02,18,1,199.5,50,72,1332,60,1.0,False,Summer
2017-06-02,19,1,112.6,50,74,1115,60,1.0,False,Summer
2017-06-02,20,0,39.4,49,78,579,60,1.0,False,Summer
2017-06-02,21,0,2.4,48,88,206,60,1.0,False,Summer
2017-06-02,22,0,-6.5,48,91,2,60,-1.0,True,Summer
2017-06-02,23,0,-7.1,47,93,0,60,-1.0,False,Summer
2017-06-03,0,0,-6.8,47,94,0,60,-1.0,False,Summer
2017-06-03,1,0,-6.6,47,94,0,60,-1.0,False,Summer
2017-06-03,2,0,-5.6,48,93,0,60,-1.0,False,Summer
2017-06-03,3,0,-5.8,48,93,0,60,-1.0,False,Summer
2017-06-03,4,0,-4.4,47,96,0,60,-1.0,False,Summer
2017-06-03,5,1,3.0,47,99,0,60,1.0,True,Summer
2017-06-03,6,1,21.9,48,97,0,60,1.0,False,Summer
2017-06-03,7,1,56.8,49,94,356,60,1.0,False,Summer
2017-06-03,8,1,85.1,50,92,745,60,1.0,False,Summer
2017-06-03,9,1,290.6,52,81,860,52,1.0,False,Summer
2017-06-03,10,1,259.9,53,78,1002,56,1.0,False,Summer
2017-06-03,11,1,256.8,53,76,1016,60,1.0,False,Summer
2017-06-03,12,1,185.8,54,78,1029,60,1.0,False,Summer
2017-06-03,13,1,212.4,55,79,815,60,1.0,False,Summer
2017-06-03,14,1,135.2,54,79,692,60,1.0,False,Summer
2017-06-03,15,1,108.5,54,84,573,60,1.0,False,Summer
2017-06-03,16,1,105.9,54,94,488,60,1.0,False,Summer
2017-06-03,17,1,94.1,54,92,580,60,1.0,False,Summer
2017-06-03,18,1,71.3,54,88,440,60,1.0,False,Summer
2017-06-03,19,1,40.0,54,89,289,60,1.0,False,Summer
2017-06-03,20,0,19.4,54,91,244,60,1.0,False,Summer
2017-06-03,21,0,11.4,54,92,125,60,1.0,False,Summer
2017-06-03,22,0,-6.5,54,94,11,60,-1.0,True,Summer
2017-06-03,23,0,-7.1,54,95,0,60,-1.0,False,Summer
2017-06-04,0,0,-7.8,54,95,0,60,-1.0,False,Summer
2017-06-04,1,0,-7.5,54,94,0,60,-1.0,False,Summer
2017-06-04,2,0,-7.0,54,93,0,60,-1.0,False,Summer
2017-06-04,3,0,-6.7,54,94,0,60,-1.0,False,Summer
2017-06-04,4,0,-3.6,54,96,0,60,-1.0,False,Summer
2017-06-04,5,1,7.5,54,94,0,60,1.0,True,Summer
2017-06-04,6,1,44.7,55,91,61,60,1.0,False,Summer
2017-06-04,7,1,57.4,55,91,329,60,1.0,False,Summer
2017-06-04,8,1,19.5,54,95,789,60,1.0,False,Summer
2017-06-04,9,1,18.2,54,99,579,60,1.0,False,Summer
2017-06-04,10,1,24.7,54,100,252,60,1.0,False,Summer
2017-06-04,11,1,27.0,54,100,279,60,1.0,False,Summer
2017-06-04,12,1,47.9,55,100,441,60,1.0,False,Summer
2017-06-04,13,1,52.3,54,100,447,60,1.0,False,Summer
2017-06-04,14,1,79.0,54,99,1003,60,1.0,False,Summer
2017-06-04,15,1,46.2,54,98,649,60,1.0,False,Summer
2017-06-04,16,1,48.4,54,98,195,60,1.0,False,Summer
2017-06-04,17,1,71.6,54,96,347,60,1.0,False,Summer
2017-06-04,18,1,20.6,54,98,290,60,1.0,False,Summer
2017-06-04,19,1,23.3,54,100,85,60,1.0,False,Summer
2017-06-04,20,0,28.6,55,100,38,60,1.0,False,Summer
